political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,REP Ballots Cast,DEM Ballots Cast,race_name,Contest Party,candidate_name,Absentee Voting Votes,early_votes,election_votes,party code,Total Votes
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"JUSTICE, SUPREME COURT, PLACE 7",DEM,Staci Williams,1,16,21,,38
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"JUSTICE, SUPREME COURT, PLACE 7",DEM,Brandy Voss,0,6,15,,21
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"JUSTICE, SUPREME COURT, PLACE 8",REP,Brett Busby,6,141,182,,329
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"JUSTICE, SUPREME COURT, PLACE 8",DEM,Peter Kelly,1,8,17,,26
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"JUSTICE, SUPREME COURT, PLACE 8",DEM,Gisela D. Triana,0,13,20,,33
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",REP,Bert Richardson,7,92,91,,190
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",REP,Gina Parker,0,52,78,,130
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,Dan Wood,1,6,11,,18
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,Elizabeth Davis Frizell,1,17,22,,40
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,William Pieratt Demond,0,0,4,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",REP,Kevin Patrick Yeary,6,140,175,,321
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",DEM,Tina Clinton,1,19,26,,46
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",DEM,Steven Miears,0,2,11,,13
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",REP,David Newell,6,139,177,,322
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",DEM,Brandon Birmingham,2,20,36,,58
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",REP,Sue Melton-Malone,6,97,113,,216
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",REP,Maria Y. Berry,1,47,55,,103
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",DEM,Greg Alvord,2,18,38,,58
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"STATE REPRESENTATIVE, DISTRICT 61",REP,Phil King,7,146,185,,338
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"STATE REPRESENTATIVE, DISTRICT 61",DEM,Christopher Cox,2,18,39,,59
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",REP,Dana Womack,6,141,175,,322
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6, (UNEXPIRED TERM)",REP,Mike Wallach,6,140,180,,326
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6, (UNEXPIRED TERM)",DEM,Delonia A. Watson,2,19,35,,56
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,Elizabeth Beach,5,51,58,,114
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,Brian Walker,2,78,89,,169
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,John P. Chupp,0,12,16,,28
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",REP,Greg Lowery,7,147,178,,332
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"JUDGE, COUNTY COURT AT LAW NUMBER 2",REP,Stephen J. Wren,7,149,180,,336
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,COUNTY ATTORNEY,REP,James M. Stainton,7,146,178,,331
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,SHERIFF,REP,Lane Akin,8,154,187,,349
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,COUNTY TAX ASSESSOR-COLLECTOR,REP,Monte S. Shaw,8,152,184,,344
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"COUNTY COMMISSIONER, PRECINCT 1",REP,Monty Reed,1,55,65,,121
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"COUNTY COMMISSIONER, PRECINCT 1",REP,"John ""Biff"" Hayes",4,46,41,,91
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"COUNTY COMMISSIONER, PRECINCT 1",REP,Ronnie Hammons,4,60,81,,145
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,"CONSTABLE, PRECINCT 1",REP,Rex Hoskins,7,152,181,,340
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,COUNTY CHAIRMAN,REP,Eric Marney,7,144,178,,329
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,COUNTY PARTY CHAIR,DEM,Janet Akers-Amos,2,20,37,,59
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 1,REP,YES,9,134,164,,307
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 1,REP,NO,1,31,38,,70
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #1,DEM,YES,3,25,40,,68
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #1,DEM,NO,0,0,3,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 2,REP,YES,9,136,174,,319
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 2,REP,NO,1,26,28,,55
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #2,DEM,YES,2,24,39,,65
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #2,DEM,NO,0,1,4,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 3,REP,YES,9,153,188,,350
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 3,REP,NO,0,9,11,,20
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #3,DEM,YES,2,25,42,,69
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #3,DEM,NO,0,0,1,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 4,REP,YES,10,156,191,,357
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 4,REP,NO,0,6,9,,15
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #4,DEM,YES,1,24,38,,63
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #4,DEM,NO,1,0,5,,6
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 5,REP,YES,9,145,187,,341
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 5,REP,NO,1,17,12,,30
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #5,DEM,YES,2,24,41,,67
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #5,DEM,NO,0,0,2,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 6,REP,YES,10,155,187,,352
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 6,REP,NO,0,9,10,,19
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #6,DEM,YES,1,25,41,,67
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #6,DEM,NO,1,0,2,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 7,REP,YES,10,161,201,,372
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 7,REP,NO,0,3,0,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #7,DEM,YES,1,24,40,,65
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #7,DEM,NO,1,1,3,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 8,REP,YES,10,161,199,,370
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 8,REP,NO,0,1,1,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #8,DEM,YES,2,23,40,,65
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #8,DEM,NO,0,1,3,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 9,REP,YES,10,155,191,,356
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 9,REP,NO,0,8,12,,20
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #9,DEM,YES,1,22,41,,64
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #9,DEM,NO,1,1,2,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 10,REP,YES,9,154,185,,348
WISE COUNTY,3/3/2020,PRIMARY ELECTION,5,2,5,0,384,73,PROPOSITION 10,REP,NO,1,8,16,,25
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #10,DEM,YES,2,24,39,,65
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #10,DEM,NO,1,0,4,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #11,DEM,YES,3,24,37,,64
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,1,5,0,384,73,PROPOSITION #11,DEM,NO,0,0,5,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,PRESIDENT,REP,Matthew John Matern,0,1,2,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,PRESIDENT,REP,Joe Walsh,0,0,1,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,PRESIDENT,REP,Donald J. Trump,9,121,211,,341
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,PRESIDENT,REP,Bob Ely,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,PRESIDENT,REP,Bill Weld,0,0,1,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,PRESIDENT,REP,Zoltan G. Istvan,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,PRESIDENT,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,1,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,PRESIDENT,REP,Uncommitted,0,1,3,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Marianne Williamson,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Julián Castro,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Tom Steyer,0,1,1,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Tulsi Gabbard,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Andrew Yang,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,John K. Delaney,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Bernie Sanders,0,7,18,,25
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Pete Buttigieg,2,1,1,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Joseph R. Biden,5,3,26,,34
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Robby Wells,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Cory Booker,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Elizabeth Warren,0,2,3,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Deval Patrick,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Michael R. Bloomberg,2,4,7,,13
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Amy Klobuchar,0,1,1,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,PRESIDENT,DEM,Michael Bennet,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,U.S. SENATOR,REP,Virgil Bierschwale,0,1,5,,6
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,U.S. SENATOR,REP,Dwayne Stovall,0,20,45,,65
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,U.S. SENATOR,REP,John Cornyn,8,85,130,,223
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,U.S. SENATOR,REP,John Anthony Castro,1,7,6,,14
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,U.S. SENATOR,REP,Mark Yancey,0,5,17,,22
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,U.S. SENATOR,DEM,"Mary ""MJ"" Hegar",6,6,16,,28
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,U.S. SENATOR,DEM,Victor Hugo Harris,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,U.S. SENATOR,DEM,Chris Bell,0,2,4,,6
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,U.S. SENATOR,DEM,Cristina Tzintzun Ramirez,0,2,6,,8
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,U.S. SENATOR,DEM,"Annie ""Mamá"" Garcia",0,0,7,,7
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,U.S. SENATOR,DEM,Royce West,0,0,5,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,U.S. SENATOR,DEM,Sema Hernandez,0,4,5,,9
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,U.S. SENATOR,DEM,D.R. Hunter,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,U.S. SENATOR,DEM,Amanda K. Edwards,1,1,0,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,U.S. SENATOR,DEM,Adrian Ocegueda,1,0,1,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,U.S. SENATOR,DEM,Michael Cooper,1,2,3,,6
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,U.S. SENATOR,DEM,Jack Daniel Foster Jr.,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"U.S. REPRESENTATIVE, DISTRICT 12",REP,Chris Putnam,5,38,107,,150
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"U.S. REPRESENTATIVE, DISTRICT 12",REP,Kay Granger,4,83,108,,195
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"U.S. REPRESENTATIVE, DISTRICT 12",DEM,Danny Anderson,1,4,10,,15
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"U.S. REPRESENTATIVE, DISTRICT 12",DEM,Lisa Welch,7,11,40,,58
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,RAILROAD COMMISSIONER,REP,Ryan Sitton,2,37,83,,122
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,RAILROAD COMMISSIONER,REP,"James ""Jim"" Wright",3,79,113,,195
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,RAILROAD COMMISSIONER,DEM,Kelly Stone,2,2,9,,13
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,RAILROAD COMMISSIONER,DEM,Chrysta Castañeda,4,7,14,,25
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,RAILROAD COMMISSIONER,DEM,Mark Watson,1,3,10,,14
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,RAILROAD COMMISSIONER,DEM,"Roberto R. ""Beto"" Alonzo",2,6,14,,22
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"CHIEF JUSTICE, SUPREME COURT",REP,Nathan Hecht,5,109,190,,304
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"CHIEF JUSTICE, SUPREME COURT",DEM,Jerry Zimmerer,1,0,13,,14
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"CHIEF JUSTICE, SUPREME COURT",DEM,Amy Clark Meachum,7,14,36,,57
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUSTICE, SUPREME COURT, PLACE 6, (UNEXPIRED TERM)",REP,Jane Bland,5,108,187,,300
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUSTICE, SUPREME COURT, PLACE 6, (UNEXPIRED TERM)",DEM,Kathy Cheng,5,12,39,,56
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUSTICE, SUPREME COURT, PLACE 6, (UNEXPIRED TERM)",DEM,Larry Praeger,3,2,10,,15
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUSTICE, SUPREME COURT, PLACE 7",REP,Jeff Boyd,5,110,192,,307
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUSTICE, SUPREME COURT, PLACE 7",DEM,Staci Williams,3,9,29,,41
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUSTICE, SUPREME COURT, PLACE 7",DEM,Brandy Voss,4,7,17,,28
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUSTICE, SUPREME COURT, PLACE 8",REP,Brett Busby,5,107,187,,299
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUSTICE, SUPREME COURT, PLACE 8",DEM,Peter Kelly,3,5,14,,22
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUSTICE, SUPREME COURT, PLACE 8",DEM,Gisela D. Triana,4,10,31,,45
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",REP,Bert Richardson,3,60,99,,162
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",REP,Gina Parker,3,51,82,,136
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,Dan Wood,1,3,8,,12
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,Elizabeth Davis Frizell,6,13,33,,52
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,William Pieratt Demond,0,0,2,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",REP,Kevin Patrick Yeary,5,107,182,,294
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",DEM,Tina Clinton,7,14,33,,54
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",DEM,Steven Miears,0,1,9,,10
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",REP,David Newell,5,107,183,,295
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",DEM,Brandon Birmingham,6,13,37,,56
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",REP,Sue Melton-Malone,5,77,116,,198
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",REP,Maria Y. Berry,1,29,58,,88
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",DEM,Greg Alvord,6,13,40,,59
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"STATE REPRESENTATIVE, DISTRICT 61",REP,Phil King,6,104,189,,299
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"STATE REPRESENTATIVE, DISTRICT 61",DEM,Christopher Cox,6,13,39,,58
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",REP,Dana Womack,5,107,181,,293
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6, (UNEXPIRED TERM)",REP,Mike Wallach,5,103,182,,290
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6, (UNEXPIRED TERM)",DEM,Delonia A. Watson,6,12,41,,59
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,Elizabeth Beach,2,46,65,,113
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,Brian Walker,4,45,84,,133
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,John P. Chupp,0,10,23,,33
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",REP,Greg Lowery,5,106,180,,291
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"JUDGE, COUNTY COURT AT LAW NUMBER 2",REP,Stephen J. Wren,5,104,181,,290
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,COUNTY ATTORNEY,REP,James M. Stainton,5,103,179,,287
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,SHERIFF,REP,Lane Akin,7,110,189,,306
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,COUNTY TAX ASSESSOR-COLLECTOR,REP,Monte S. Shaw,7,108,191,,306
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"COUNTY COMMISSIONER, PRECINCT 1",REP,Monty Reed,3,49,89,,141
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"COUNTY COMMISSIONER, PRECINCT 1",REP,"John ""Biff"" Hayes",3,38,64,,105
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"COUNTY COMMISSIONER, PRECINCT 1",REP,Ronnie Hammons,1,23,33,,57
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,"CONSTABLE, PRECINCT 1",REP,Rex Hoskins,4,105,181,,290
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,6,0,352,85,COUNTY CHAIRMAN,REP,Eric Marney,4,101,174,,279
WISE COUNTY,3/3/2020,PRIMARY ELECTION,1,0,6,0,352,85,COUNTY PARTY CHAIR,DEM,Janet Akers-Amos,4,13,41,,58
