tbContestName,Textbox25,Textbox29,Textbox33,ChoiceName,ChoicePartyNames,ID1__Votes,ID1__VotesP,ID2__Votes,ID2__VotesP,ID3__Votes,ID3__VotesP,Textbox46,Textbox54,Textbox31,Textbox32,Textbox34,Textbox35,Textbox36,Textbox38,Textbox47,Textbox55,Textbox3,Textbox5,Textbox7,Textbox13,Textbox17,Textbox19,Textbox22,Textbox49,Textbox50,Textbox56,Textbox87,Textbox93,Textbox53,Textbox57,Textbox59,Textbox61,Textbox67,Textbox69,Textbox71,Textbox73,Textbox75,Textbox81
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jason Hessbrook,,0,0.00%,4,18.18%,5,41.67%,9,26.47%,0,0.00%,22,100.00%,12,100.00%,34,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Harlan Bearden,,0,0.00%,3,13.64%,0,0.00%,3,8.82%,0,0.00%,22,100.00%,12,100.00%,34,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jim Mack Taylor,,0,0.00%,15,68.18%,7,58.33%,22,64.71%,0,0.00%,22,100.00%,12,100.00%,34,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,2,100.00%,0,0.00%,2,50.00%,0,0.00%,2,100.00%,2,100.00%,4,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,0,0.00%,2,100.00%,2,50.00%,0,0.00%,2,100.00%,2,100.00%,4,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jason Hessbrook,,0,0.00%,0,0.00%,1,50.00%,1,33.33%,0,0.00%,1,100.00%,2,100.00%,3,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Harlan Bearden,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,1,100.00%,2,100.00%,3,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jim Mack Taylor,,0,0.00%,1,100.00%,1,50.00%,2,66.67%,0,0.00%,1,100.00%,2,100.00%,3,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"City Council, Place 4 - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Ed Fortuna,,0,0.00%,2,100.00%,1,50.00%,3,75.00%,0,0.00%,2,100.00%,2,100.00%,4,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"City Council, Place 4 - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Nastassia Colette Ruffino,,0,0.00%,0,0.00%,1,50.00%,1,25.00%,0,0.00%,2,100.00%,2,100.00%,4,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"City Council, Place 5 - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jennifer Anne Hurn Mitchell,,0,0.00%,1,50.00%,1,50.00%,2,50.00%,0,0.00%,2,100.00%,2,100.00%,4,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"City Council, Place 5 - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Kenneth Reed,,0,0.00%,1,50.00%,1,50.00%,2,50.00%,0,0.00%,2,100.00%,2,100.00%,4,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
