Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
"District Judge, 320th Judicial District - Republican Party",221,Election Day Voting,Steven Michael Denny,,16,30.77%,37,33.64%,52,100.00%,110,100.00%,6,11,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",221,Absentee Voting,Lynda Smith,,3,21.43%,15,13.64%,14,100.00%,110,100.00%,0,11,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",221,Early Voting,Lynda Smith,,4,9.09%,15,13.64%,44,100.00%,110,100.00%,5,11,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",221,Election Day Voting,Lynda Smith,,8,15.38%,15,13.64%,52,100.00%,110,100.00%,6,11,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",221,Absentee Voting,Marcus W. Norris,,7,50.00%,20,18.18%,14,100.00%,110,100.00%,0,11,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",221,Early Voting,Marcus W. Norris,,6,13.64%,20,18.18%,44,100.00%,110,100.00%,5,11,0,0,0,0,0,0,0,0
"District Judge, 320th Judicial District - Republican Party",221,Election Day Voting,Marcus W. Norris,,7,13.46%,20,18.18%,52,100.00%,110,100.00%,6,11,0,0,0,0,0,0,0,0
County Judge - Republican Party,221,Absentee Voting,Nancy Tanner,,13,100.00%,101,100.00%,13,100.00%,101,100.00%,1,20,0,0,0,0,0,0,0,0
County Judge - Republican Party,221,Early Voting,Nancy Tanner,,42,100.00%,101,100.00%,42,100.00%,101,100.00%,7,20,0,0,0,0,0,0,0,0
County Judge - Republican Party,221,Election Day Voting,Nancy Tanner,,46,100.00%,101,100.00%,46,100.00%,101,100.00%,12,20,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",221,Absentee Voting,Walt Weaver,,5,35.71%,50,45.45%,14,100.00%,110,100.00%,0,11,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",221,Early Voting,Walt Weaver,,20,45.45%,50,45.45%,44,100.00%,110,100.00%,5,11,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",221,Election Day Voting,Walt Weaver,,25,48.08%,50,45.45%,52,100.00%,110,100.00%,6,11,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",221,Absentee Voting,Len Walker,,8,57.14%,52,47.27%,14,100.00%,110,100.00%,0,11,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",221,Early Voting,Len Walker,,22,50.00%,52,47.27%,44,100.00%,110,100.00%,5,11,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",221,Election Day Voting,Len Walker,,22,42.31%,52,47.27%,52,100.00%,110,100.00%,6,11,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",221,Absentee Voting,Kerry Brian Haney,,1,7.14%,8,7.27%,14,100.00%,110,100.00%,0,11,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",221,Early Voting,Kerry Brian Haney,,2,4.55%,8,7.27%,44,100.00%,110,100.00%,5,11,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 1 - Republican Party",221,Election Day Voting,Kerry Brian Haney,,5,9.62%,8,7.27%,52,100.00%,110,100.00%,6,11,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",221,Absentee Voting,Jerry Morales,,2,14.29%,40,35.40%,14,100.00%,113,100.00%,0,8,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",221,Early Voting,Jerry Morales,,18,40.00%,40,35.40%,45,100.00%,113,100.00%,4,8,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",221,Election Day Voting,Jerry Morales,,20,37.04%,40,35.40%,54,100.00%,113,100.00%,4,8,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",221,Absentee Voting,Wade Overstreet,,6,42.86%,29,25.66%,14,100.00%,113,100.00%,0,8,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",221,Early Voting,Wade Overstreet,,12,26.67%,29,25.66%,45,100.00%,113,100.00%,4,8,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",221,Election Day Voting,Wade Overstreet,,11,20.37%,29,25.66%,54,100.00%,113,100.00%,4,8,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",221,Absentee Voting,Matt Hand,,6,42.86%,44,38.94%,14,100.00%,113,100.00%,0,8,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",221,Early Voting,Matt Hand,,15,33.33%,44,38.94%,45,100.00%,113,100.00%,4,8,0,0,0,0,0,0,0,0
"Judge, County Court at Law, No. 2 - Republican Party",221,Election Day Voting,Matt Hand,,23,42.59%,44,38.94%,54,100.00%,113,100.00%,4,8,0,0,0,0,0,0,0,0
District Clerk - Republican Party,221,Absentee Voting,Crystal Flores,,9,64.29%,66,58.93%,14,100.00%,112,100.00%,0,9,0,0,0,0,0,0,0,0
District Clerk - Republican Party,221,Early Voting,Crystal Flores,,27,60.00%,66,58.93%,45,100.00%,112,100.00%,4,9,0,0,0,0,0,0,0,0
District Clerk - Republican Party,221,Election Day Voting,Crystal Flores,,30,56.60%,66,58.93%,53,100.00%,112,100.00%,5,9,0,0,0,0,0,0,0,0
District Clerk - Republican Party,221,Absentee Voting,Carley Snider,,5,35.71%,46,41.07%,14,100.00%,112,100.00%,0,9,0,0,0,0,0,0,0,0
District Clerk - Republican Party,221,Early Voting,Carley Snider,,18,40.00%,46,41.07%,45,100.00%,112,100.00%,4,9,0,0,0,0,0,0,0,0
District Clerk - Republican Party,221,Election Day Voting,Carley Snider,,23,43.40%,46,41.07%,53,100.00%,112,100.00%,5,9,0,0,0,0,0,0,0,0
County Clerk - Republican Party,221,Absentee Voting,Julie Smith,,13,100.00%,99,100.00%,13,100.00%,99,100.00%,1,22,0,0,0,0,0,0,0,0
County Clerk - Republican Party,221,Early Voting,Julie Smith,,41,100.00%,99,100.00%,41,100.00%,99,100.00%,8,22,0,0,0,0,0,0,0,0
County Clerk - Republican Party,221,Election Day Voting,Julie Smith,,45,100.00%,99,100.00%,45,100.00%,99,100.00%,13,22,0,0,0,0,0,0,0,0
County Treasurer - Republican Party,221,Absentee Voting,Leann Jennings,,13,100.00%,95,100.00%,13,100.00%,95,100.00%,1,26,0,0,0,0,0,0,0,0
County Treasurer - Republican Party,221,Early Voting,Leann Jennings,,40,100.00%,95,100.00%,40,100.00%,95,100.00%,9,26,0,0,0,0,0,0,0,0
County Treasurer - Republican Party,221,Election Day Voting,Leann Jennings,,42,100.00%,95,100.00%,42,100.00%,95,100.00%,16,26,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Republican Party",221,Absentee Voting,Richard Herman,,6,42.86%,46,42.59%,14,100.00%,108,100.00%,0,13,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Republican Party",221,Early Voting,Richard Herman,,17,38.64%,46,42.59%,44,100.00%,108,100.00%,5,13,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Republican Party",221,Election Day Voting,Richard Herman,,23,46.00%,46,42.59%,50,100.00%,108,100.00%,8,13,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Republican Party",221,Absentee Voting,Robert Taylor,,8,57.14%,62,57.41%,14,100.00%,108,100.00%,0,13,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Republican Party",221,Early Voting,Robert Taylor,,27,61.36%,62,57.41%,44,100.00%,108,100.00%,5,13,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 2 - Republican Party",221,Election Day Voting,Robert Taylor,,27,54.00%,62,57.41%,50,100.00%,108,100.00%,8,13,0,0,0,0,0,0,0,0
County Chairman - Republican Party,221,Absentee Voting,Bill Bandy,,13,100.00%,96,100.00%,13,100.00%,96,100.00%,1,25,0,0,0,0,0,0,0,0
County Chairman - Republican Party,221,Early Voting,Bill Bandy,,40,100.00%,96,100.00%,40,100.00%,96,100.00%,9,25,0,0,0,0,0,0,0,0
County Chairman - Republican Party,221,Election Day Voting,Bill Bandy,,43,100.00%,96,100.00%,43,100.00%,96,100.00%,15,25,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,221,Absentee Voting,YES,,11,78.57%,71,62.83%,14,100.00%,113,100.00%,0,8,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,221,Early Voting,YES,,27,60.00%,71,62.83%,45,100.00%,113,100.00%,4,8,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,221,Election Day Voting,YES,,33,61.11%,71,62.83%,54,100.00%,113,100.00%,4,8,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,221,Absentee Voting,NO,,3,21.43%,42,37.17%,14,100.00%,113,100.00%,0,8,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,221,Early Voting,NO,,18,40.00%,42,37.17%,45,100.00%,113,100.00%,4,8,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,221,Election Day Voting,NO,,21,38.89%,42,37.17%,54,100.00%,113,100.00%,4,8,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,221,Absentee Voting,YES,,13,92.86%,106,91.38%,14,100.00%,116,100.00%,0,5,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,221,Early Voting,YES,,40,86.96%,106,91.38%,46,100.00%,116,100.00%,3,5,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,221,Election Day Voting,YES,,53,94.64%,106,91.38%,56,100.00%,116,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,221,Absentee Voting,NO,,1,7.14%,10,8.62%,14,100.00%,116,100.00%,0,5,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,221,Early Voting,NO,,6,13.04%,10,8.62%,46,100.00%,116,100.00%,3,5,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,221,Election Day Voting,NO,,3,5.36%,10,8.62%,56,100.00%,116,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,221,Absentee Voting,YES,,13,92.86%,96,84.21%,14,100.00%,114,100.00%,0,7,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,221,Early Voting,YES,,39,84.78%,96,84.21%,46,100.00%,114,100.00%,3,7,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,221,Election Day Voting,YES,,44,81.48%,96,84.21%,54,100.00%,114,100.00%,4,7,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,221,Absentee Voting,NO,,1,7.14%,18,15.79%,14,100.00%,114,100.00%,0,7,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,221,Early Voting,NO,,7,15.22%,18,15.79%,46,100.00%,114,100.00%,3,7,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,221,Election Day Voting,NO,,10,18.52%,18,15.79%,54,100.00%,114,100.00%,4,7,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,221,Absentee Voting,YES,,12,92.31%,104,89.66%,13,100.00%,116,100.00%,1,5,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,221,Early Voting,YES,,39,82.98%,104,89.66%,47,100.00%,116,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,221,Election Day Voting,YES,,53,94.64%,104,89.66%,56,100.00%,116,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,221,Absentee Voting,NO,,1,7.69%,12,10.34%,13,100.00%,116,100.00%,1,5,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,221,Early Voting,NO,,8,17.02%,12,10.34%,47,100.00%,116,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,221,Election Day Voting,NO,,3,5.36%,12,10.34%,56,100.00%,116,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,221,Absentee Voting,YES,,13,92.86%,97,88.18%,14,100.00%,110,100.00%,0,11,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,221,Early Voting,YES,,40,86.96%,97,88.18%,46,100.00%,110,100.00%,3,11,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,221,Election Day Voting,YES,,44,88.00%,97,88.18%,50,100.00%,110,100.00%,8,11,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,221,Absentee Voting,NO,,1,7.14%,13,11.82%,14,100.00%,110,100.00%,0,11,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,221,Early Voting,NO,,6,13.04%,13,11.82%,46,100.00%,110,100.00%,3,11,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,221,Election Day Voting,NO,,6,12.00%,13,11.82%,50,100.00%,110,100.00%,8,11,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,221,Absentee Voting,YES,,14,100.00%,111,97.37%,14,100.00%,114,100.00%,0,7,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,221,Early Voting,YES,,43,93.48%,111,97.37%,46,100.00%,114,100.00%,3,7,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,221,Election Day Voting,YES,,54,100.00%,111,97.37%,54,100.00%,114,100.00%,4,7,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,221,Absentee Voting,NO,,0,0.00%,3,2.63%,14,100.00%,114,100.00%,0,7,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,221,Early Voting,NO,,3,6.52%,3,2.63%,46,100.00%,114,100.00%,3,7,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,221,Election Day Voting,NO,,0,0.00%,3,2.63%,54,100.00%,114,100.00%,4,7,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,221,Absentee Voting,YES,,12,92.31%,91,80.53%,13,100.00%,113,100.00%,1,8,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,221,Early Voting,YES,,31,67.39%,91,80.53%,46,100.00%,113,100.00%,3,8,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,221,Election Day Voting,YES,,48,88.89%,91,80.53%,54,100.00%,113,100.00%,4,8,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,221,Absentee Voting,NO,,1,7.69%,22,19.47%,13,100.00%,113,100.00%,1,8,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,221,Early Voting,NO,,15,32.61%,22,19.47%,46,100.00%,113,100.00%,3,8,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,221,Election Day Voting,NO,,6,11.11%,22,19.47%,54,100.00%,113,100.00%,4,8,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,221,Absentee Voting,YES,,14,100.00%,115,97.46%,14,100.00%,118,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,221,Early Voting,YES,,45,93.75%,115,97.46%,48,100.00%,118,100.00%,1,3,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,221,Election Day Voting,YES,,56,100.00%,115,97.46%,56,100.00%,118,100.00%,2,3,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,221,Absentee Voting,NO,,0,0.00%,3,2.54%,14,100.00%,118,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,221,Early Voting,NO,,3,6.25%,3,2.54%,48,100.00%,118,100.00%,1,3,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,221,Election Day Voting,NO,,0,0.00%,3,2.54%,56,100.00%,118,100.00%,2,3,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,221,Absentee Voting,YES,,14,100.00%,104,91.23%,14,100.00%,114,100.00%,0,7,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,221,Early Voting,YES,,40,86.96%,104,91.23%,46,100.00%,114,100.00%,3,7,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,221,Election Day Voting,YES,,50,92.59%,104,91.23%,54,100.00%,114,100.00%,4,7,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,221,Absentee Voting,NO,,0,0.00%,10,8.77%,14,100.00%,114,100.00%,0,7,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,221,Early Voting,NO,,6,13.04%,10,8.77%,46,100.00%,114,100.00%,3,7,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,221,Election Day Voting,NO,,4,7.41%,10,8.77%,54,100.00%,114,100.00%,4,7,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,221,Absentee Voting,YES,,14,100.00%,105,93.75%,14,100.00%,112,100.00%,0,9,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,221,Early Voting,YES,,41,91.11%,105,93.75%,45,100.00%,112,100.00%,4,9,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,221,Election Day Voting,YES,,50,94.34%,105,93.75%,53,100.00%,112,100.00%,5,9,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,221,Absentee Voting,NO,,0,0.00%,7,6.25%,14,100.00%,112,100.00%,0,9,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,221,Early Voting,NO,,4,8.89%,7,6.25%,45,100.00%,112,100.00%,4,9,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,221,Election Day Voting,NO,,3,5.66%,7,6.25%,53,100.00%,112,100.00%,5,9,0,0,0,0,0,0,0,0
Proposition #11 - Republican Party,221,Absentee Voting,YES,,12,85.71%,98,85.22%,14,100.00%,115,100.00%,0,6,0,0,0,0,0,0,0,0
Proposition #11 - Republican Party,221,Early Voting,YES,,39,81.25%,98,85.22%,48,100.00%,115,100.00%,1,6,0,0,0,0,0,0,0,0
Proposition #11 - Republican Party,221,Election Day Voting,YES,,47,88.68%,98,85.22%,53,100.00%,115,100.00%,5,6,0,0,0,0,0,0,0,0
Proposition #11 - Republican Party,221,Absentee Voting,NO,,2,14.29%,17,14.78%,14,100.00%,115,100.00%,0,6,0,0,0,0,0,0,0,0
Proposition #11 - Republican Party,221,Early Voting,NO,,9,18.75%,17,14.78%,48,100.00%,115,100.00%,1,6,0,0,0,0,0,0,0,0
Proposition #11 - Republican Party,221,Election Day Voting,NO,,6,11.32%,17,14.78%,53,100.00%,115,100.00%,5,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Absentee Voting,Ted Cruz,,13,92.86%,87,84.47%,14,100.00%,103,100.00%,0,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Early Voting,Ted Cruz,,36,80.00%,87,84.47%,45,100.00%,103,100.00%,0,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Election Day Voting,Ted Cruz,,38,86.36%,87,84.47%,44,100.00%,103,100.00%,2,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Absentee Voting,"Bruce Jacobson, Jr.",,0,0.00%,5,4.85%,14,100.00%,103,100.00%,0,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Early Voting,"Bruce Jacobson, Jr.",,4,8.89%,5,4.85%,45,100.00%,103,100.00%,0,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Election Day Voting,"Bruce Jacobson, Jr.",,1,2.27%,5,4.85%,44,100.00%,103,100.00%,2,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Absentee Voting,Mary Miller,,1,7.14%,9,8.74%,14,100.00%,103,100.00%,0,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Early Voting,Mary Miller,,4,8.89%,9,8.74%,45,100.00%,103,100.00%,0,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Election Day Voting,Mary Miller,,4,9.09%,9,8.74%,44,100.00%,103,100.00%,2,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Absentee Voting,Geraldine Sam,,0,0.00%,1,0.97%,14,100.00%,103,100.00%,0,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Early Voting,Geraldine Sam,,1,2.22%,1,0.97%,45,100.00%,103,100.00%,0,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Election Day Voting,Geraldine Sam,,0,0.00%,1,0.97%,44,100.00%,103,100.00%,2,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Absentee Voting,Stefano de Stefano,,0,0.00%,1,0.97%,14,100.00%,103,100.00%,0,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Early Voting,Stefano de Stefano,,0,0.00%,1,0.97%,45,100.00%,103,100.00%,0,2,0,0,0,0,0,0,0,0
United States Senator - Republican Party,222,Election Day Voting,Stefano de Stefano,,1,2.27%,1,0.97%,44,100.00%,103,100.00%,2,2,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Republican Party",222,Absentee Voting,Mac Thornberry,,12,100.00%,89,100.00%,12,100.00%,89,100.00%,2,16,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Republican Party",222,Early Voting,Mac Thornberry,,43,100.00%,89,100.00%,43,100.00%,89,100.00%,2,16,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Republican Party",222,Election Day Voting,Mac Thornberry,,34,100.00%,89,100.00%,34,100.00%,89,100.00%,12,16,0,0,0,0,0,0,0,0
Governor - Republican Party,222,Absentee Voting,Barbara Krueger,,1,7.14%,10,10.20%,14,100.00%,98,100.00%,0,7,0,0,0,0,0,0,0,0
Governor - Republican Party,222,Early Voting,Barbara Krueger,,4,9.30%,10,10.20%,43,100.00%,98,100.00%,2,7,0,0,0,0,0,0,0,0
Governor - Republican Party,222,Election Day Voting,Barbara Krueger,,5,12.20%,10,10.20%,41,100.00%,98,100.00%,5,7,0,0,0,0,0,0,0,0
Governor - Republican Party,222,Absentee Voting,Greg Abbott,,13,92.86%,85,86.73%,14,100.00%,98,100.00%,0,7,0,0,0,0,0,0,0,0
Governor - Republican Party,222,Early Voting,Greg Abbott,,36,83.72%,85,86.73%,43,100.00%,98,100.00%,2,7,0,0,0,0,0,0,0,0
Governor - Republican Party,222,Election Day Voting,Greg Abbott,,36,87.80%,85,86.73%,41,100.00%,98,100.00%,5,7,0,0,0,0,0,0,0,0
Governor - Republican Party,222,Absentee Voting,SECEDE Kilgore,,0,0.00%,3,3.06%,14,100.00%,98,100.00%,0,7,0,0,0,0,0,0,0,0
Governor - Republican Party,222,Early Voting,SECEDE Kilgore,,3,6.98%,3,3.06%,43,100.00%,98,100.00%,2,7,0,0,0,0,0,0,0,0
Governor - Republican Party,222,Election Day Voting,SECEDE Kilgore,,0,0.00%,3,3.06%,41,100.00%,98,100.00%,5,7,0,0,0,0,0,0,0,0
Lieutenant Governor - Republican Party,222,Absentee Voting,Dan Patrick,,11,78.57%,81,83.51%,14,100.00%,97,100.00%,0,8,0,0,0,0,0,0,0,0
Lieutenant Governor - Republican Party,222,Early Voting,Dan Patrick,,37,84.09%,81,83.51%,44,100.00%,97,100.00%,1,8,0,0,0,0,0,0,0,0
Lieutenant Governor - Republican Party,222,Election Day Voting,Dan Patrick,,33,84.62%,81,83.51%,39,100.00%,97,100.00%,7,8,0,0,0,0,0,0,0,0
Lieutenant Governor - Republican Party,222,Absentee Voting,Scott Milder,,3,21.43%,16,16.49%,14,100.00%,97,100.00%,0,8,0,0,0,0,0,0,0,0
Lieutenant Governor - Republican Party,222,Early Voting,Scott Milder,,7,15.91%,16,16.49%,44,100.00%,97,100.00%,1,8,0,0,0,0,0,0,0,0
Lieutenant Governor - Republican Party,222,Election Day Voting,Scott Milder,,6,15.38%,16,16.49%,39,100.00%,97,100.00%,7,8,0,0,0,0,0,0,0,0
Attorney General - Republican Party,222,Absentee Voting,Ken Paxton,,11,100.00%,85,100.00%,11,100.00%,85,100.00%,3,20,0,0,0,0,0,0,0,0
Attorney General - Republican Party,222,Early Voting,Ken Paxton,,40,100.00%,85,100.00%,40,100.00%,85,100.00%,5,20,0,0,0,0,0,0,0,0
Attorney General - Republican Party,222,Election Day Voting,Ken Paxton,,34,100.00%,85,100.00%,34,100.00%,85,100.00%,12,20,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Republican Party,222,Absentee Voting,Glenn Hegar,,11,100.00%,78,100.00%,11,100.00%,78,100.00%,3,27,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Republican Party,222,Early Voting,Glenn Hegar,,39,100.00%,78,100.00%,39,100.00%,78,100.00%,6,27,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Republican Party,222,Election Day Voting,Glenn Hegar,,28,100.00%,78,100.00%,28,100.00%,78,100.00%,18,27,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,222,Absentee Voting,Davey Edwards,,2,15.38%,10,10.53%,13,100.00%,95,100.00%,1,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,222,Early Voting,Davey Edwards,,5,11.90%,10,10.53%,42,100.00%,95,100.00%,3,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,222,Election Day Voting,Davey Edwards,,3,7.50%,10,10.53%,40,100.00%,95,100.00%,6,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,222,Absentee Voting,Jerry Patterson,,4,30.77%,21,22.11%,13,100.00%,95,100.00%,1,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,222,Early Voting,Jerry Patterson,,4,9.52%,21,22.11%,42,100.00%,95,100.00%,3,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,222,Election Day Voting,Jerry Patterson,,13,32.50%,21,22.11%,40,100.00%,95,100.00%,6,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,222,Absentee Voting,George P. Bush,,4,30.77%,57,60.00%,13,100.00%,95,100.00%,1,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,222,Early Voting,George P. Bush,,31,73.81%,57,60.00%,42,100.00%,95,100.00%,3,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,222,Election Day Voting,George P. Bush,,22,55.00%,57,60.00%,40,100.00%,95,100.00%,6,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,222,Absentee Voting,Rick Range,,3,23.08%,7,7.37%,13,100.00%,95,100.00%,1,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,222,Early Voting,Rick Range,,2,4.76%,7,7.37%,42,100.00%,95,100.00%,3,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,222,Election Day Voting,Rick Range,,2,5.00%,7,7.37%,40,100.00%,95,100.00%,6,10,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,222,Absentee Voting,Trey Blocker,,3,23.08%,27,30.68%,13,100.00%,88,100.00%,1,17,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,222,Early Voting,Trey Blocker,,10,24.39%,27,30.68%,41,100.00%,88,100.00%,4,17,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,222,Election Day Voting,Trey Blocker,,14,41.18%,27,30.68%,34,100.00%,88,100.00%,12,17,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,222,Absentee Voting,Jim Hogan,,2,15.38%,24,27.27%,13,100.00%,88,100.00%,1,17,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,222,Early Voting,Jim Hogan,,12,29.27%,24,27.27%,41,100.00%,88,100.00%,4,17,0,0,0,0,0,0,0,0
