political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,party_code,candidate_name,early_votes,election_votes
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,U. S. Senator,DEM,Beto O'Rourke,94,70
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,U. S. Senator,DEM,Edward Kimbrough,31,28
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"U. S. Representative, District 22",DEM,Margarita Ruiz Johnson,26,19
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"U. S. Representative, District 22",DEM,Steve Brown,17,20
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"U. S. Representative, District 22",DEM,Sri Preston Kulkarni,51,46
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"U. S. Representative, District 22",DEM,Letitia Plummer,68,42
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"U. S. Representative, District 22",DEM,Mark Gibson,14,13
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Governor,DEM,"Cedric Davis, Sr.",32,28
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Governor,DEM,Grady Yarbrough,11,6
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Governor,DEM,Joe Mumbach,3,3
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Governor,DEM,James Jolly Clark,3,3
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Governor,DEM,Andrew White,69,55
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Governor,DEM,Lupe Valdez,38,24
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Governor,DEM,Tom Wakely,5,2
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Governor,DEM,Jeffrey Payne,5,6
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Governor,DEM,Adrian Ocegueda,8,8
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Lieutenant Governor,DEM,Mike Collier,78,46
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Lieutenant Governor,DEM,Michael Cooper,90,82
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Attorney General,DEM,Justin Nelson,171,125
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Comptroller of Public Accounts,DEM,Tim Mahoney,65,46
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Comptroller of Public Accounts,DEM,Joi Chevalier,99,78
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Commissioner of the General Land Office,DEM,Miguel Suazo,108,102
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Commissioner of the General Land Office,DEM,Tex Morgan,55,26
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Commissioner of Agriculture,DEM,Kim Olson,168,123
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Railroad Commissioner,DEM,Roman McAllen,96,62
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Railroad Commissioner,DEM,Chris Spellmon,65,60
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, Supreme Court, Place 2",DEM,Steven Kirkland,166,123
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, Supreme Court, Place 4",DEM,R.K. Sandill,166,120
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, Supreme Court, Place 6",DEM,Kathy Cheng,165,125
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Presiding Judge, Court of Criminal Appeals",DEM,Maria T. (Terri) Jackson,166,124
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Judge, Court of Criminal Appeals, Place 7",DEM,Ramona Franklin,166,125
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Member, State Board of Education, District 7",DEM,"Elizabeth ""Eliz"" Markowitz",165,122
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"State Representative, District 29",DEM,Dylan Wilde Forbis,59,47
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"State Representative, District 29",DEM,James Presley,98,72
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, 1st Court of Appeals District, Place 2",DEM,Gordon Goodman,165,122
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, 1st Court of Appeals District, Place 6",DEM,Sarah Beth Landau,162,121
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, 1st Court of Appeals District, Place 7",DEM,Julie Countiss,164,120
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, 1st Court of Appeals District, Place 8",DEM,Richard Hightower,161,120
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, 1st Court of Appeals District, Place 9",DEM,Peter Kelly,161,121
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, 14th Court of Appeals District, Place 3",DEM,Jerry Zimmerer,82,50
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, 14th Court of Appeals District, Place 3",DEM,"Joseph R. Willie, II",80,71
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, 14th Court of Appeals District, Place 4",DEM,Charles Spain,161,120
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, 14th Court of Appeals District, Place 5",DEM,Frances Bourliot,160,119
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, 14th Court of Appeals District, Place 6",DEM,Meagan Hassan,161,121
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, 14th Court of Appeals District, Place 8",DEM,Michele Barber Chimene,68,69
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Justice, 14th Court of Appeals District, Place 8",DEM,"Margaret ""Meg"" Poissant",95,56
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,County Judge,DEM,Robert Pruett,160,118
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,"Judge, County Court at Law No. 4 and Probate Court",DEM,Robin Burgess,161,123
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,County Clerk,DEM,Rose MacAskie,164,122
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,County Chairman,DEM,Sue Funkhouser,161,123
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 1,DEM,For,172,140
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 1,DEM,Against,6,2
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 2,DEM,For,176,136
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 2,DEM,Against,5,5
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 3,DEM,For,172,132
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 3,DEM,Against,9,7
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 4,DEM,For,174,138
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 4,DEM,Against,7,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 5,DEM,For,167,129
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 5,DEM,Against,10,6
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 6,DEM,For,181,140
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 6,DEM,Against,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 7,DEM,For,178,133
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 7,DEM,Against,2,4
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 8,DEM,For,170,134
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 8,DEM,Against,9,7
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 9,DEM,For,177,137
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 9,DEM,Against,4,4
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 10,DEM,For,174,138
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 10,DEM,Against,7,2
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 11,DEM,For,174,136
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 11,DEM,Against,5,3
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 12,DEM,For,176,137
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,28 - BS15,5718,Democratic Party Proposition 12,DEM,Against,5,1
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,U. S. Senator,DEM,Sema Hernandez,75,51
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,U. S. Senator,DEM,Beto O'Rourke,97,70
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,U. S. Senator,DEM,Edward Kimbrough,48,35
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"U. S. Representative, District 22",DEM,Margarita Ruiz Johnson,20,6
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"U. S. Representative, District 22",DEM,Steve Brown,33,29
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"U. S. Representative, District 22",DEM,Sri Preston Kulkarni,71,46
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"U. S. Representative, District 22",DEM,Letitia Plummer,79,63
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"U. S. Representative, District 22",DEM,Mark Gibson,19,16
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Governor,DEM,"Cedric Davis, Sr.",42,33
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Governor,DEM,Grady Yarbrough,14,10
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Governor,DEM,Joe Mumbach,4,1
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Governor,DEM,James Jolly Clark,10,3
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Governor,DEM,Andrew White,88,57
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Governor,DEM,Lupe Valdez,40,27
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Governor,DEM,Tom Wakely,4,1
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Governor,DEM,Jeffrey Payne,10,7
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Governor,DEM,Adrian Ocegueda,9,9
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Lieutenant Governor,DEM,Mike Collier,106,56
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Lieutenant Governor,DEM,Michael Cooper,107,86
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Attorney General,DEM,Justin Nelson,210,144
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Comptroller of Public Accounts,DEM,Tim Mahoney,87,48
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Comptroller of Public Accounts,DEM,Joi Chevalier,128,97
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Commissioner of the General Land Office,DEM,Miguel Suazo,143,109
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Commissioner of the General Land Office,DEM,Tex Morgan,70,35
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Commissioner of Agriculture,DEM,Kim Olson,211,145
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Railroad Commissioner,DEM,Roman McAllen,109,85
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Railroad Commissioner,DEM,Chris Spellmon,100,56
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, Supreme Court, Place 2",DEM,Steven Kirkland,208,140
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, Supreme Court, Place 4",DEM,R.K. Sandill,205,139
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, Supreme Court, Place 6",DEM,Kathy Cheng,205,146
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Presiding Judge, Court of Criminal Appeals",DEM,Maria T. (Terri) Jackson,206,147
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Judge, Court of Criminal Appeals, Place 7",DEM,Ramona Franklin,205,147
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Member, State Board of Education, District 7",DEM,"Elizabeth ""Eliz"" Markowitz",207,145
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"State Representative, District 29",DEM,Dylan Wilde Forbis,83,56
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"State Representative, District 29",DEM,James Presley,122,90
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, 1st Court of Appeals District, Place 2",DEM,Gordon Goodman,205,142
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, 1st Court of Appeals District, Place 6",DEM,Sarah Beth Landau,204,139
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, 1st Court of Appeals District, Place 7",DEM,Julie Countiss,202,137
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, 1st Court of Appeals District, Place 8",DEM,Richard Hightower,202,138
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, 1st Court of Appeals District, Place 9",DEM,Peter Kelly,200,136
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, 14th Court of Appeals District, Place 3",DEM,Jerry Zimmerer,78,59
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, 14th Court of Appeals District, Place 3",DEM,"Joseph R. Willie, II",129,88
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, 14th Court of Appeals District, Place 4",DEM,Charles Spain,201,137
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, 14th Court of Appeals District, Place 5",DEM,Frances Bourliot,201,140
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, 14th Court of Appeals District, Place 6",DEM,Meagan Hassan,200,142
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, 14th Court of Appeals District, Place 8",DEM,Michele Barber Chimene,103,78
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice, 14th Court of Appeals District, Place 8",DEM,"Margaret ""Meg"" Poissant",101,66
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,County Judge,DEM,Robert Pruett,204,136
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Judge, County Court at Law No. 4 and Probate Court",DEM,Robin Burgess,202,141
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,County Clerk,DEM,Rose MacAskie,202,139
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"County Commissioner, Precinct No. 2",DEM,Jackie K. (JFK) Funkhouser,199,134
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,"Justice of the Peace Precinct No. 2, Place 2",DEM,Leshan D. Jayasekera,199,137
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,County Chairman,DEM,Sue Funkhouser,200,140
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 1,DEM,For,219,152
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 1,DEM,Against,3,4
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 2,DEM,For,211,143
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 2,DEM,Against,12,12
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 3,DEM,For,219,150
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 3,DEM,Against,4,6
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 4,DEM,For,220,153
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 4,DEM,Against,3,2
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 5,DEM,For,207,146
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 5,DEM,Against,11,8
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 6,DEM,For,220,157
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 6,DEM,Against,1,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 7,DEM,For,216,156
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 7,DEM,Against,3,2
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 8,DEM,For,202,151
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 8,DEM,Against,18,4
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 9,DEM,For,220,152
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 9,DEM,Against,1,2
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 10,DEM,For,218,153
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 10,DEM,Against,2,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 11,DEM,For,213,149
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 11,DEM,Against,8,3
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 12,DEM,For,212,151
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,29 - BS11,3404,Democratic Party Proposition 12,DEM,Against,8,3
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,U. S. Senator,DEM,Sema Hernandez,24,13
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,U. S. Senator,DEM,Beto O'Rourke,58,22
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,U. S. Senator,DEM,Edward Kimbrough,20,6
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"U. S. Representative, District 22",DEM,Margarita Ruiz Johnson,20,9
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"U. S. Representative, District 22",DEM,Steve Brown,10,3
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"U. S. Representative, District 22",DEM,Sri Preston Kulkarni,39,16
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"U. S. Representative, District 22",DEM,Letitia Plummer,13,4
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"U. S. Representative, District 22",DEM,Mark Gibson,19,8
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Governor,DEM,"Cedric Davis, Sr.",9,3
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Governor,DEM,Grady Yarbrough,7,2
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Governor,DEM,Joe Mumbach,2,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Governor,DEM,James Jolly Clark,1,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Governor,DEM,Andrew White,59,20
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Governor,DEM,Lupe Valdez,14,12
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Governor,DEM,Tom Wakely,0,1
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Governor,DEM,Jeffrey Payne,3,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Governor,DEM,Adrian Ocegueda,5,1
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Lieutenant Governor,DEM,Mike Collier,50,23
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Lieutenant Governor,DEM,Michael Cooper,48,14
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Attorney General,DEM,Justin Nelson,91,34
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Comptroller of Public Accounts,DEM,Tim Mahoney,50,19
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Comptroller of Public Accounts,DEM,Joi Chevalier,46,15
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Commissioner of the General Land Office,DEM,Miguel Suazo,56,20
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Commissioner of the General Land Office,DEM,Tex Morgan,40,18
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Commissioner of Agriculture,DEM,Kim Olson,92,36
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Railroad Commissioner,DEM,Roman McAllen,56,24
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,Railroad Commissioner,DEM,Chris Spellmon,39,13
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"Justice, Supreme Court, Place 2",DEM,Steven Kirkland,91,34
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"Justice, Supreme Court, Place 4",DEM,R.K. Sandill,89,35
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"Justice, Supreme Court, Place 6",DEM,Kathy Cheng,92,37
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"Presiding Judge, Court of Criminal Appeals",DEM,Maria T. (Terri) Jackson,93,35
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"Judge, Court of Criminal Appeals, Place 7",DEM,Ramona Franklin,92,35
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"Member, State Board of Education, District 7",DEM,"Elizabeth ""Eliz"" Markowitz",93,35
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"State Representative, District 29",DEM,Dylan Wilde Forbis,37,13
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"State Representative, District 29",DEM,James Presley,55,21
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"Justice, 1st Court of Appeals District, Place 2",DEM,Gordon Goodman,91,34
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"Justice, 1st Court of Appeals District, Place 6",DEM,Sarah Beth Landau,92,37
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"Justice, 1st Court of Appeals District, Place 7",DEM,Julie Countiss,91,35
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"Justice, 1st Court of Appeals District, Place 8",DEM,Richard Hightower,90,34
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,3 - BS14,4684,"Justice, 1st Court of Appeals District, Place 9",DEM,Peter Kelly,91,34
