Political_Subdivision,Election_Date,Election_Name,Total PV Ballots,Total PV Ballots Counted,Precinct_name,Update_count,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,early_ballots,early_votes,early_under_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Castro County,11/4/2014,General Election,3,2,105,3,2,72,0.31,25,25,District and County Clerk,,1,1,JoAnna Blanco,C,1,DEM,22,13,9,7,5,2,15,8,7,0
Castro County,11/4/2014,General Election,3,2,105,3,2,72,0.31,26,26,County Treasurer,,1,1,Kristen Yorton,C,1,DEM,22,13,9,7,5,2,15,8,7,0
Castro County,11/4/2014,General Election,3,2,105,3,2,72,0.31,27,27,Justice of the Peace,,1,1,"Oreda ""Jo"" Campbell",C,1,DEM,22,11,9,7,4,3,15,7,6,0
Castro County,11/4/2014,General Election,3,2,105,3,2,72,0.31,27,27,Justice of the Peace,,1,3,Mary Ewing,W,2,,22,2,9,7,0,3,15,2,6,0
Castro County,11/4/2014,General Election,3,2,105,3,2,72,0.31,30,30,Proposed Constitutional Amendment No.1,,1,1,For,C,1,,22,17,2,7,4,1,15,13,1,0
Castro County,11/4/2014,General Election,3,2,105,3,2,72,0.31,30,30,Proposed Constitutional Amendment No.1,,1,2,Against,C,2,,22,3,2,7,2,1,15,1,1,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,2,2,Straight Party,,1,1,Republican,C,1,REP,180,31,103,93,13,59,87,18,44,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,2,2,Straight Party,,1,2,Democratic,C,2,DEM,180,44,103,93,19,59,87,25,44,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,2,2,Straight Party,,1,3,Libertarian,C,3,LIB,180,0,103,93,0,59,87,0,44,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,2,2,Straight Party,,1,4,Green,C,4,GRN,180,2,103,93,2,59,87,0,44,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,3,3,United States Senator,,1,1,John Cornyn,C,1,REP,180,100,20,93,53,12,87,47,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,3,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,180,53,20,93,24,12,87,29,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,3,3,United States Senator,,1,3,Rebecca Paddock,C,3,LIB,180,1,20,93,1,12,87,0,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,3,3,United States Senator,,1,4,"Emily ""Spicybrown"" Sanchez",C,4,GRN,180,6,20,93,3,12,87,3,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,3,3,United States Senator,,1,6,Mohammed Tahiro,W,5,,180,0,20,93,0,12,87,0,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,4,4,"United States Representative, District 19",,1,1,Randy Neugebauer,C,1,REP,180,106,23,93,55,15,87,51,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,4,4,"United States Representative, District 19",,1,2,Neal Marchbanks,C,2,DEM,180,49,23,93,21,15,87,28,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,4,4,"United States Representative, District 19",,1,3,"Richard ""Chip"" Peterson",C,3,LIB,180,1,23,93,1,15,87,0,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,4,4,"United States Representative, District 19",,1,5,Donald L. Vance,W,4,,180,1,23,93,1,15,87,0,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,5,5,Governor,,1,1,Greg Abbott,C,1,REP,180,102,17,93,52,11,87,50,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,5,5,Governor,,1,2,Wendy R. Davis,C,2,DEM,180,57,17,93,27,11,87,30,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,5,5,Governor,,1,3,Kathie Glass,C,3,LIB,180,2,17,93,1,11,87,1,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,5,5,Governor,,1,4,Brandon Parmer,C,4,GRN,180,1,17,93,1,11,87,0,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,5,5,Governor,,1,6,Sarah M. Pavitt,W,5,,180,1,17,93,1,11,87,0,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,6,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,180,98,19,93,51,12,87,47,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,6,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,180,57,19,93,26,12,87,31,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,6,6,Lieutenant Governor,,1,3,Robert D. Butler,C,3,LIB,180,3,19,93,2,12,87,1,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,6,6,Lieutenant Governor,,1,4,Chandrakantha Courtney,C,4,GRN,180,3,19,93,2,12,87,1,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,7,7,Attorney General,,1,1,Ken Paxton,C,1,REP,180,89,21,93,48,13,87,41,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,7,7,Attorney General,,1,2,Sam Houston,C,2,DEM,180,63,21,93,29,13,87,34,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,7,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,180,5,21,93,1,13,87,4,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,7,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,180,2,21,93,2,13,87,0,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,8,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,180,84,20,93,40,13,87,44,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,8,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,180,67,20,93,35,13,87,32,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,8,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,180,6,20,93,2,13,87,4,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,8,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,180,3,20,93,3,13,87,0,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,9,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,180,96,19,93,47,13,87,49,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,9,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,180,58,19,93,29,13,87,29,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,9,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,180,4,19,93,2,13,87,2,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,9,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,180,3,19,93,2,13,87,1,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,10,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,180,91,21,93,44,14,87,47,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,10,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,180,65,21,93,32,14,87,33,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,10,10,Commissioner of Agriculture,,1,3,"David ""Rocky"" Palmquist",C,3,LIB,180,1,21,93,1,14,87,0,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,10,10,Commissioner of Agriculture,,1,4,Kenneth Kendrick,C,4,GRN,180,2,21,93,2,14,87,0,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,11,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,180,88,20,93,46,13,87,42,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,11,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,180,63,20,93,30,13,87,33,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,11,11,Railroad Commissioner,,1,3,Mark A. Miller,C,3,LIB,180,5,20,93,3,13,87,2,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,11,11,Railroad Commissioner,,1,4,Martina Salinas,C,4,GRN,180,4,20,93,1,13,87,3,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,12,12,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,REP,180,90,21,93,45,14,87,45,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,12,12,"Chief Justice, Supreme Court",,1,2,William Moody,C,2,DEM,180,66,21,93,32,14,87,34,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,12,12,"Chief Justice, Supreme Court",,1,3,Tom Oxford,C,3,LIB,180,3,21,93,2,14,87,1,7,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,1,Jeff Brown,C,1,REP,180,93,23,93,46,15,87,47,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,180,62,23,93,30,15,87,32,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,3,Mark Ash,C,3,LIB,180,2,23,93,2,15,87,0,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,14,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,180,91,19,93,46,13,87,45,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,14,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,180,65,19,93,30,13,87,35,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,14,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,180,3,19,93,2,13,87,1,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,14,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,180,2,19,93,2,13,87,0,6,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,15,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,180,98,61,93,53,30,87,45,31,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,15,15,"Justice, Supreme Court, Place 8",,1,2,RS Roberto Koelsch,C,2,LIB,180,9,61,93,3,30,87,6,31,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,15,15,"Justice, Supreme Court, Place 8",,1,3,Jim Chisolm,C,3,GRN,180,12,61,93,7,30,87,5,31,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,1,Bert Richardson,C,1,REP,180,89,23,93,45,15,87,44,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,2,John Granberg,C,2,DEM,180,62,23,93,30,15,87,32,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,3,Mark W. Bennett,C,3,LIB,180,6,23,93,3,15,87,3,8,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,180,94,60,93,50,30,87,44,30,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,2,Quanah Parker,C,2,LIB,180,16,60,93,7,30,87,9,30,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,3,Judith Sanders-Castro,C,3,GRN,180,10,60,93,6,30,87,4,30,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,1,David Newell,C,1,REP,180,99,61,93,52,30,87,47,31,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,2,"William Bryan Strange, III",C,2,LIB,180,12,61,93,6,30,87,6,31,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,3,George Joseph Altgelt,C,3,GRN,180,8,61,93,5,30,87,3,31,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,19,19,"State Senator, District 31",,1,1,Kel Seliger,C,1,REP,180,103,61,93,52,33,87,51,28,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,19,19,"State Senator, District 31",,1,2,Steven Gibson,C,2,LIB,180,16,61,93,8,33,87,8,28,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,20,20,"State Representative, District 88",,1,1,Ken King,C,1,REP,180,99,64,93,52,30,87,47,34,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,20,20,"State Representative, District 88",,1,2,Kerry McKennon,C,2,LIB,180,17,64,93,11,30,87,6,34,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,21,21,"Chief Justice, 7th Court of Appeals District",,1,1,Brian Quinn,C,1,REP,180,111,69,93,56,37,87,55,32,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,22,22,"District Judge, 64th Judicial District",,1,1,Rob Kinkaid,C,1,REP,180,120,60,93,62,31,87,58,29,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,23,23,"District Judge, 242nd Judicial District",,1,1,"Lowell ""Kregg"" Hukill",C,1,REP,180,110,70,93,59,34,87,51,36,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,24,24,County Judge,,1,1,Carroll Gerber,C,1,REP,180,118,62,93,63,30,87,55,32,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,25,25,District and County Clerk,,1,1,JoAnna Blanco,C,1,DEM,180,132,48,93,67,26,87,65,22,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,26,26,County Treasurer,,1,1,Kristen Yorton,C,1,DEM,180,118,62,93,61,32,87,57,30,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,27,27,Justice of the Peace,,1,1,"Oreda ""Jo"" Campbell",C,1,DEM,180,110,32,93,53,17,87,57,15,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,27,27,Justice of the Peace,,1,3,Mary Ewing,W,2,,180,38,32,93,23,17,87,15,15,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,28,28,"County Commissioner, Precinct 2",,1,1,Tammy Martin,C,1,REP,180,61,6,93,38,5,87,23,1,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,28,28,"County Commissioner, Precinct 2",,1,2,Timothy Elliott,C,2,DEM,180,113,6,93,50,5,87,63,1,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,30,30,Proposed Constitutional Amendment No.1,,1,1,For,C,1,,180,107,55,93,64,22,87,43,33,0
Castro County,11/4/2014,General Election,3,2,201,4,3,784,0.23,30,30,Proposed Constitutional Amendment No.1,,1,2,Against,C,2,,180,18,55,93,7,22,87,11,33,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,2,2,Straight Party,,1,1,Republican,C,1,REP,59,22,33,17,5,9,42,17,24,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,2,2,Straight Party,,1,2,Democratic,C,2,DEM,59,4,33,17,3,9,42,1,24,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,2,2,Straight Party,,1,3,Libertarian,C,3,LIB,59,0,33,17,0,9,42,0,24,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,2,2,Straight Party,,1,4,Green,C,4,GRN,59,0,33,17,0,9,42,0,24,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,3,3,United States Senator,,1,1,John Cornyn,C,1,REP,59,46,1,17,11,0,42,35,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,3,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,59,8,1,17,5,0,42,3,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,3,3,United States Senator,,1,3,Rebecca Paddock,C,3,LIB,59,4,1,17,1,0,42,3,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,3,3,United States Senator,,1,4,"Emily ""Spicybrown"" Sanchez",C,4,GRN,59,0,1,17,0,0,42,0,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,3,3,United States Senator,,1,6,Mohammed Tahiro,W,5,,59,0,1,17,0,0,42,0,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,4,4,"United States Representative, District 19",,1,1,Randy Neugebauer,C,1,REP,59,49,1,17,11,1,42,38,0,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,4,4,"United States Representative, District 19",,1,2,Neal Marchbanks,C,2,DEM,59,9,1,17,5,1,42,4,0,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,4,4,"United States Representative, District 19",,1,3,"Richard ""Chip"" Peterson",C,3,LIB,59,0,1,17,0,1,42,0,0,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,4,4,"United States Representative, District 19",,1,5,Donald L. Vance,W,4,,59,0,1,17,0,1,42,0,0,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,5,5,Governor,,1,1,Greg Abbott,C,1,REP,59,48,2,17,12,1,42,36,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,5,5,Governor,,1,2,Wendy R. Davis,C,2,DEM,59,8,2,17,4,1,42,4,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,5,5,Governor,,1,3,Kathie Glass,C,3,LIB,59,1,2,17,0,1,42,1,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,5,5,Governor,,1,4,Brandon Parmer,C,4,GRN,59,0,2,17,0,1,42,0,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,5,5,Governor,,1,6,Sarah M. Pavitt,W,5,,59,0,2,17,0,1,42,0,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,6,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,59,47,3,17,11,1,42,36,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,6,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,59,8,3,17,4,1,42,4,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,6,6,Lieutenant Governor,,1,3,Robert D. Butler,C,3,LIB,59,1,3,17,1,1,42,0,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,6,6,Lieutenant Governor,,1,4,Chandrakantha Courtney,C,4,GRN,59,0,3,17,0,1,42,0,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,7,7,Attorney General,,1,1,Ken Paxton,C,1,REP,59,46,4,17,11,1,42,35,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,7,7,Attorney General,,1,2,Sam Houston,C,2,DEM,59,8,4,17,4,1,42,4,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,7,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,59,1,4,17,1,1,42,0,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,7,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,59,0,4,17,0,1,42,0,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,8,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,59,44,3,17,11,0,42,33,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,8,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,59,9,3,17,5,0,42,4,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,8,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,59,3,3,17,1,0,42,2,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,8,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,59,0,3,17,0,0,42,0,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,9,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,59,45,1,17,11,0,42,34,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,9,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,59,9,1,17,5,0,42,4,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,9,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,59,4,1,17,1,0,42,3,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,9,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,59,0,1,17,0,0,42,0,1,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,10,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,59,44,2,17,10,0,42,34,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,10,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,59,10,2,17,5,0,42,5,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,10,10,Commissioner of Agriculture,,1,3,"David ""Rocky"" Palmquist",C,3,LIB,59,1,2,17,1,0,42,0,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,10,10,Commissioner of Agriculture,,1,4,Kenneth Kendrick,C,4,GRN,59,2,2,17,1,0,42,1,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,11,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,59,45,2,17,10,0,42,35,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,11,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,59,10,2,17,6,0,42,4,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,11,11,Railroad Commissioner,,1,3,Mark A. Miller,C,3,LIB,59,2,2,17,1,0,42,1,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,11,11,Railroad Commissioner,,1,4,Martina Salinas,C,4,GRN,59,0,2,17,0,0,42,0,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,12,12,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,REP,59,44,2,17,11,0,42,33,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,12,12,"Chief Justice, Supreme Court",,1,2,William Moody,C,2,DEM,59,8,2,17,5,0,42,3,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,12,12,"Chief Justice, Supreme Court",,1,3,Tom Oxford,C,3,LIB,59,5,2,17,1,0,42,4,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,1,Jeff Brown,C,1,REP,59,44,3,17,11,0,42,33,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,59,9,3,17,5,0,42,4,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,3,Mark Ash,C,3,LIB,59,3,3,17,1,0,42,2,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,14,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,59,45,3,17,11,1,42,34,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,14,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,59,7,3,17,4,1,42,3,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,14,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,59,4,3,17,1,1,42,3,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,14,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,59,0,3,17,0,1,42,0,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,15,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,59,46,6,17,11,3,42,35,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,15,15,"Justice, Supreme Court, Place 8",,1,2,RS Roberto Koelsch,C,2,LIB,59,3,6,17,1,3,42,2,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,15,15,"Justice, Supreme Court, Place 8",,1,3,Jim Chisolm,C,3,GRN,59,4,6,17,2,3,42,2,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,1,Bert Richardson,C,1,REP,59,45,3,17,11,1,42,34,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,2,John Granberg,C,2,DEM,59,7,3,17,4,1,42,3,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,3,Mark W. Bennett,C,3,LIB,59,4,3,17,1,1,42,3,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,59,42,6,17,9,3,42,33,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,2,Quanah Parker,C,2,LIB,59,9,6,17,3,3,42,6,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,3,Judith Sanders-Castro,C,3,GRN,59,2,6,17,2,3,42,0,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,1,David Newell,C,1,REP,59,48,6,17,12,3,42,36,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,2,"William Bryan Strange, III",C,2,LIB,59,4,6,17,1,3,42,3,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,3,George Joseph Altgelt,C,3,GRN,59,1,6,17,1,3,42,0,3,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,19,19,"State Senator, District 31",,1,1,Kel Seliger,C,1,REP,59,44,5,17,11,3,42,33,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,19,19,"State Senator, District 31",,1,2,Steven Gibson,C,2,LIB,59,10,5,17,3,3,42,7,2,0
Castro County,11/4/2014,General Election,3,2,206,3,4,136,0.43,20,20,"State Representative, District 88",,1,1,Ken King,C,1,REP,59,47,6,17,12,3,42,35,3,0
