political_subdivision,election_date,election_name,total_provisional_ballots,total_provisional_ballots_counted,precinct_name,reg_voters,race_name,candidate_name,early_votes,election_votes
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,RAILROAD COMMISSIONER - REP,Wayne Christian,7,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,RAILROAD COMMISSIONER - REP,Malachi Boyuls,1,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"CHIEF JUSTICE, SUPREME COURT - REP",Nathan Hecht,10,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"CHIEF JUSTICE, SUPREME COURT - REP",Robert Talton,6,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Joe Pool,9,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Jeff Brown,5,7
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"PLACE 7, JUSTICE, SUPREME COURT - REP",Jeff Boyd,8,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"PLACE 8, JUSTICE, SUPREME COURT - REP",Phil Johnson,9,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"PLACE 8, JUSTICE, SUPREME COURT - REP",Sharon McCally,4,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - REP",Bert Richardson,7,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - REP",Barbara Walther,7,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Kevin Patrick Yeary,5,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Jani Jo Wood,5,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Richard Dean Davis,3,0
SENATE DISTRICT 25 - R,3/4/2014,Joint General Election,-,-,206,1196,"PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS - REP","W.C. ""Bud"" Kirkendall",8,2
SENATE DISTRICT 25 - R,3/4/2014,Joint General Election,-,-,206,1196,"PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS - REP",David Newell,4,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Jeff Rose,7,4
COMMISSIONER PRECINCT 2 - R,3/4/2014,Joint General Election,-,-,206,1196,COUNTY JUDGE - REP,Mike McNamara,7,3
JUSTICE OF THE PEACE 2 - R,3/4/2014,Joint General Election,-,-,206,1196,"PRECINCT NO. 2, COUNTY COMMISSIONER - REP",Raymond Frank,7,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,RELIGIOUS FREEDOM,Yes,15,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,RELIGIOUS FREEDOM,No,1,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,SECOND AMENDMENT,Yes,11,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,SECOND AMENDMENT,No,4,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,FRANCHISE TAX,Yes,7,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,FRANCHISE TAX,No,7,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,WELFARE REFORM,Yes,11,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,WELFARE REFORM,No,4,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,NO LAWMAKER EXCEPTIONS,Yes,14,10
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,206,1196,NO LAWMAKER EXCEPTIONS,No,2,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,5,5,207,4729,UNITED STATES SENATOR - REP,Linda Vega,6,6
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,5,5,207,4729,UNITED STATES SENATOR - REP,Reid Reasor,1,1
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,5,5,207,4729,UNITED STATES SENATOR - REP,John Cornyn,79,74
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,5,5,207,4729,UNITED STATES SENATOR - REP,Dwayne Stovall,9,10
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,5,5,207,4729,UNITED STATES SENATOR - REP,Steve Stockman,24,20
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,5,5,207,4729,UNITED STATES SENATOR - REP,Curt Cleaver,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,5,5,207,4729,UNITED STATES SENATOR - REP,Chris Mapp,1,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,5,5,207,4729,UNITED STATES SENATOR - REP,Ken Cope,4,2
CONGRESSIONAL DISTRICT 21 - R,3/4/2014,Joint General Election,5,5,207,4729,"DISTRICT 17, UNITED STATES REPRESENTATIVE - REP",Bill Flores,97,86
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,GOVERNOR - REP,Miriam Martinez,1,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,GOVERNOR - REP,Greg Abbott,113,96
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,GOVERNOR - REP,Lisa Fritsch,5,11
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,GOVERNOR - REP,SECEDE Kilgore,2,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,LIEUTENANT GOVERNOR - REP,Jerry Patterson,27,24
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,LIEUTENANT GOVERNOR - REP,David Dewhurst,45,48
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,LIEUTENANT GOVERNOR - REP,Todd Staples,12,18
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,LIEUTENANT GOVERNOR - REP,Dan Patrick,40,26
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,ATTORNEY GENERAL - REP,Dan Branch,47,48
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,ATTORNEY GENERAL - REP,Ken Paxton,39,37
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,ATTORNEY GENERAL - REP,Barry Smitherman,35,22
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Harvey Hilderbran,26,15
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Raul Torres,4,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Debra Medina,14,25
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Glenn Hegar,77,59
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,David Watts,44,41
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,George P. Bush,75,62
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,COMMISSIONER OF AGRICULTURE - REP,J. Allen Carnes,18,13
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,COMMISSIONER OF AGRICULTURE - REP,Tommy Merritt,25,23
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,COMMISSIONER OF AGRICULTURE - REP,Joe Cotten,20,18
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,COMMISSIONER OF AGRICULTURE - REP,Eric Opiela,21,22
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,COMMISSIONER OF AGRICULTURE - REP,Sid Miller,32,26
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,RAILROAD COMMISSIONER - REP,Ryan Sitton,32,28
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,RAILROAD COMMISSIONER - REP,Becky Berger,23,24
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,RAILROAD COMMISSIONER - REP,Wayne Christian,51,37
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,RAILROAD COMMISSIONER - REP,Malachi Boyuls,7,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"CHIEF JUSTICE, SUPREME COURT - REP",Nathan Hecht,84,63
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"CHIEF JUSTICE, SUPREME COURT - REP",Robert Talton,27,32
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Joe Pool,30,27
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Jeff Brown,79,67
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"PLACE 7, JUSTICE, SUPREME COURT - REP",Jeff Boyd,97,87
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"PLACE 8, JUSTICE, SUPREME COURT - REP",Phil Johnson,75,53
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"PLACE 8, JUSTICE, SUPREME COURT - REP",Sharon McCally,35,42
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - REP",Bert Richardson,69,47
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - REP",Barbara Walther,37,37
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Kevin Patrick Yeary,64,39
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Jani Jo Wood,15,23
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Richard Dean Davis,28,29
SENATE DISTRICT 25 - R,3/4/2014,Joint General Election,5,5,207,4729,"PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS - REP","W.C. ""Bud"" Kirkendall",60,45
SENATE DISTRICT 25 - R,3/4/2014,Joint General Election,5,5,207,4729,"PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS - REP",David Newell,44,38
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"DISTRICT 50, STATE REPRESENTATIVE - REP",Mike VanDeWalle,100,93
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Jeff Rose,94,86
COMMISSIONER PRECINCT 2 - R,3/4/2014,Joint General Election,5,5,207,4729,COUNTY JUDGE - REP,Mike McNamara,93,80
JUSTICE OF THE PEACE 2 - R,3/4/2014,Joint General Election,5,5,207,4729,"PRECINCT NO. 2, COUNTY COMMISSIONER - REP",Raymond Frank,89,75
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,"PRECINCT NO. 2, JUSTICE OF THE PEACE - REP",Glenn Bass,92,77
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,RELIGIOUS FREEDOM,Yes,117,109
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,RELIGIOUS FREEDOM,No,6,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,SECOND AMENDMENT,Yes,107,87
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,SECOND AMENDMENT,No,16,27
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,FRANCHISE TAX,Yes,100,84
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,FRANCHISE TAX,No,22,26
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,WELFARE REFORM,Yes,112,94
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,WELFARE REFORM,No,9,20
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,NO LAWMAKER EXCEPTIONS,Yes,124,110
Travis County Republican Primary Election,3/4/2014,Joint General Election,5,5,207,4729,NO LAWMAKER EXCEPTIONS,No,0,5
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,2,208,6135,UNITED STATES SENATOR - REP,Linda Vega,0,2
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,2,208,6135,UNITED STATES SENATOR - REP,Reid Reasor,2,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,2,208,6135,UNITED STATES SENATOR - REP,John Cornyn,17,15
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,2,208,6135,UNITED STATES SENATOR - REP,Dwayne Stovall,3,4
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,2,208,6135,UNITED STATES SENATOR - REP,Steve Stockman,3,2
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,2,208,6135,UNITED STATES SENATOR - REP,Curt Cleaver,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,2,208,6135,UNITED STATES SENATOR - REP,Chris Mapp,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,2,208,6135,UNITED STATES SENATOR - REP,Ken Cope,1,0
CONGRESSIONAL DISTRICT 35 - R,3/4/2014,Joint General Election,3,2,208,6135,"DISTRICT 25, UNITED STATES REPRESENTATIVE - REP",Roger Williams,22,22
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,GOVERNOR - REP,Miriam Martinez,2,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,GOVERNOR - REP,Greg Abbott,25,19
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,GOVERNOR - REP,Lisa Fritsch,3,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,GOVERNOR - REP,SECEDE Kilgore,0,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,LIEUTENANT GOVERNOR - REP,Jerry Patterson,2,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,LIEUTENANT GOVERNOR - REP,David Dewhurst,13,10
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,LIEUTENANT GOVERNOR - REP,Todd Staples,5,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,LIEUTENANT GOVERNOR - REP,Dan Patrick,7,11
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,ATTORNEY GENERAL - REP,Dan Branch,15,9
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,ATTORNEY GENERAL - REP,Ken Paxton,12,12
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,ATTORNEY GENERAL - REP,Barry Smitherman,2,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Harvey Hilderbran,9,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Raul Torres,2,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Debra Medina,4,9
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Glenn Hegar,11,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,David Watts,6,7
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,George P. Bush,18,15
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,COMMISSIONER OF AGRICULTURE - REP,J. Allen Carnes,3,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,COMMISSIONER OF AGRICULTURE - REP,Tommy Merritt,6,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,COMMISSIONER OF AGRICULTURE - REP,Joe Cotten,2,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,COMMISSIONER OF AGRICULTURE - REP,Eric Opiela,3,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,COMMISSIONER OF AGRICULTURE - REP,Sid Miller,7,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,RAILROAD COMMISSIONER - REP,Ryan Sitton,4,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,RAILROAD COMMISSIONER - REP,Becky Berger,1,9
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,RAILROAD COMMISSIONER - REP,Wayne Christian,15,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,RAILROAD COMMISSIONER - REP,Malachi Boyuls,2,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"CHIEF JUSTICE, SUPREME COURT - REP",Nathan Hecht,11,11
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"CHIEF JUSTICE, SUPREME COURT - REP",Robert Talton,9,9
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Joe Pool,7,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Jeff Brown,13,10
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"PLACE 7, JUSTICE, SUPREME COURT - REP",Jeff Boyd,18,19
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"PLACE 8, JUSTICE, SUPREME COURT - REP",Phil Johnson,13,12
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"PLACE 8, JUSTICE, SUPREME COURT - REP",Sharon McCally,5,7
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - REP",Bert Richardson,11,7
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - REP",Barbara Walther,6,10
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Kevin Patrick Yeary,5,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Jani Jo Wood,7,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Richard Dean Davis,6,5
SENATE DISTRICT 25 - R,3/4/2014,Joint General Election,3,2,208,6135,"PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS - REP","W.C. ""Bud"" Kirkendall",12,8
SENATE DISTRICT 25 - R,3/4/2014,Joint General Election,3,2,208,6135,"PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS - REP",David Newell,5,9
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Jeff Rose,16,18
COMMISSIONER PRECINCT 2 - R,3/4/2014,Joint General Election,3,2,208,6135,COUNTY JUDGE - REP,Mike McNamara,16,18
JUSTICE OF THE PEACE 2 - R,3/4/2014,Joint General Election,3,2,208,6135,"PRECINCT NO. 2, COUNTY COMMISSIONER - REP",Raymond Frank,15,18
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,RELIGIOUS FREEDOM,Yes,30,24
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,RELIGIOUS FREEDOM,No,1,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,SECOND AMENDMENT,Yes,27,18
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,SECOND AMENDMENT,No,3,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,FRANCHISE TAX,Yes,26,17
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,FRANCHISE TAX,No,1,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,WELFARE REFORM,Yes,26,19
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,WELFARE REFORM,No,2,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,NO LAWMAKER EXCEPTIONS,Yes,30,25
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,2,208,6135,NO LAWMAKER EXCEPTIONS,No,0,1
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,-,-,209,1224,UNITED STATES SENATOR - REP,Linda Vega,1,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,-,-,209,1224,UNITED STATES SENATOR - REP,Reid Reasor,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,-,-,209,1224,UNITED STATES SENATOR - REP,John Cornyn,3,5
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,-,-,209,1224,UNITED STATES SENATOR - REP,Dwayne Stovall,0,1
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,-,-,209,1224,UNITED STATES SENATOR - REP,Steve Stockman,1,5
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,-,-,209,1224,UNITED STATES SENATOR - REP,Curt Cleaver,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,-,-,209,1224,UNITED STATES SENATOR - REP,Chris Mapp,0,1
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,-,-,209,1224,UNITED STATES SENATOR - REP,Ken Cope,0,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,"DISTRICT 35, UNITED STATES REPRESENTATIVE - REP",Susan Narvaiz,3,7
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,GOVERNOR - REP,Miriam Martinez,0,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,GOVERNOR - REP,Greg Abbott,3,12
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,GOVERNOR - REP,Lisa Fritsch,2,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,GOVERNOR - REP,SECEDE Kilgore,0,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,LIEUTENANT GOVERNOR - REP,Jerry Patterson,4,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,LIEUTENANT GOVERNOR - REP,David Dewhurst,0,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,LIEUTENANT GOVERNOR - REP,Todd Staples,0,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,LIEUTENANT GOVERNOR - REP,Dan Patrick,2,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,ATTORNEY GENERAL - REP,Dan Branch,4,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,ATTORNEY GENERAL - REP,Ken Paxton,0,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,ATTORNEY GENERAL - REP,Barry Smitherman,2,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Harvey Hilderbran,2,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Raul Torres,0,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Debra Medina,3,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Glenn Hegar,1,7
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,David Watts,2,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,George P. Bush,4,9
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,COMMISSIONER OF AGRICULTURE - REP,J. Allen Carnes,1,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,COMMISSIONER OF AGRICULTURE - REP,Tommy Merritt,2,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,COMMISSIONER OF AGRICULTURE - REP,Joe Cotten,0,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,COMMISSIONER OF AGRICULTURE - REP,Eric Opiela,1,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,COMMISSIONER OF AGRICULTURE - REP,Sid Miller,2,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,RAILROAD COMMISSIONER - REP,Ryan Sitton,1,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,RAILROAD COMMISSIONER - REP,Becky Berger,2,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,RAILROAD COMMISSIONER - REP,Wayne Christian,2,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,RAILROAD COMMISSIONER - REP,Malachi Boyuls,0,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,"CHIEF JUSTICE, SUPREME COURT - REP",Nathan Hecht,4,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,"CHIEF JUSTICE, SUPREME COURT - REP",Robert Talton,2,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Joe Pool,3,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Jeff Brown,3,10
Travis County Republican Primary Election,3/4/2014,Joint General Election,-,-,209,1224,"PLACE 7, JUSTICE, SUPREME COURT - REP",Jeff Boyd,5,7
