political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,party_code,candidate_name,early_votes,election_votes
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,16 - BS4,2070,Railroad Commissioner,REP,Sarah Stogner,13,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,16 - BS4,2070,"District Judge, 149th Judicial District",REP,Jessica Pulcher,56,28
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,16 - BS4,2070,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,16,21
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,16 - BS4,2070,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,17,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,16 - BS4,2070,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,55,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,16 - BS4,2070,District Clerk,REP,Dana Read,37,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,16 - BS4,2070,District Clerk,REP,Cassandra Tigner,30,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,17 - BS3,3107,Attorney General,REP,George P. Bush,28,21
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,17 - BS3,3107,Attorney General,REP,Ken Paxton,33,47
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,17 - BS3,3107,Commissioner of the General Land Office,REP,Tim Westley,15,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,17 - BS3,3107,Commissioner of the General Land Office,REP,Dawn Buckingham,41,50
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,17 - BS3,3107,Railroad Commissioner,REP,Wayne Christian,36,45
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,17 - BS3,3107,Railroad Commissioner,REP,Sarah Stogner,21,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,17 - BS3,3107,"District Judge, 149th Judicial District",REP,Jessica Pulcher,35,33
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,17 - BS3,3107,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,26,37
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,17 - BS3,3107,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,40,39
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,17 - BS3,3107,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,21,31
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,17 - BS3,3107,District Clerk,REP,Dana Read,22,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,17 - BS3,3107,District Clerk,REP,Cassandra Tigner,40,44
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,18 - BS4,4791,Attorney General,REP,George P. Bush,48,33
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,18 - BS4,4791,Attorney General,REP,Ken Paxton,170,115
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,18 - BS4,4791,Commissioner of the General Land Office,REP,Tim Westley,44,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,18 - BS4,4791,Commissioner of the General Land Office,REP,Dawn Buckingham,164,82
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,18 - BS4,4791,Railroad Commissioner,REP,Wayne Christian,169,90
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,18 - BS4,4791,Railroad Commissioner,REP,Sarah Stogner,42,44
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,18 - BS4,4791,"District Judge, 149th Judicial District",REP,Jessica Pulcher,125,68
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,18 - BS4,4791,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,91,66
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,18 - BS4,4791,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,78,38
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,18 - BS4,4791,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,135,94
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,18 - BS4,4791,District Clerk,REP,Dana Read,92,74
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,18 - BS4,4791,District Clerk,REP,Cassandra Tigner,114,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,19 - BS3,2362,Attorney General,REP,George P. Bush,19,6
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,19 - BS3,2362,Attorney General,REP,Ken Paxton,27,21
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,19 - BS3,2362,Commissioner of the General Land Office,REP,Tim Westley,14,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,19 - BS3,2362,Commissioner of the General Land Office,REP,Dawn Buckingham,29,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,19 - BS3,2362,Railroad Commissioner,REP,Wayne Christian,27,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,19 - BS3,2362,Railroad Commissioner,REP,Sarah Stogner,16,7
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,19 - BS3,2362,"District Judge, 149th Judicial District",REP,Jessica Pulcher,24,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,19 - BS3,2362,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,19,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,19 - BS3,2362,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,31,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,19 - BS3,2362,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,14,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,19 - BS3,2362,District Clerk,REP,Dana Read,26,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,19 - BS3,2362,District Clerk,REP,Cassandra Tigner,19,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,20 - BS3,1570,Attorney General,REP,George P. Bush,20,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,20 - BS3,1570,Attorney General,REP,Ken Paxton,60,59
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,20 - BS3,1570,Commissioner of the General Land Office,REP,Tim Westley,23,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,20 - BS3,1570,Commissioner of the General Land Office,REP,Dawn Buckingham,49,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,20 - BS3,1570,Railroad Commissioner,REP,Wayne Christian,45,46
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,20 - BS3,1570,Railroad Commissioner,REP,Sarah Stogner,29,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,20 - BS3,1570,"District Judge, 149th Judicial District",REP,Jessica Pulcher,50,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,20 - BS3,1570,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,29,46
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,20 - BS3,1570,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,52,48
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,20 - BS3,1570,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,30,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,20 - BS3,1570,District Clerk,REP,Dana Read,36,23
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,20 - BS3,1570,District Clerk,REP,Cassandra Tigner,42,45
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,21 - BS4,4945,Attorney General,REP,George P. Bush,9,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,21 - BS4,4945,Attorney General,REP,Ken Paxton,30,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,21 - BS4,4945,Commissioner of the General Land Office,REP,Tim Westley,10,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,21 - BS4,4945,Commissioner of the General Land Office,REP,Dawn Buckingham,28,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,21 - BS4,4945,Railroad Commissioner,REP,Wayne Christian,31,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,21 - BS4,4945,Railroad Commissioner,REP,Sarah Stogner,7,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,21 - BS4,4945,"District Judge, 149th Judicial District",REP,Jessica Pulcher,23,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,21 - BS4,4945,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,16,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,21 - BS4,4945,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,16,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,21 - BS4,4945,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,23,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,21 - BS4,4945,District Clerk,REP,Dana Read,17,20
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,21 - BS4,4945,District Clerk,REP,Cassandra Tigner,18,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,22 - BS3,4117,Attorney General,REP,George P. Bush,115,63
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,22 - BS3,4117,Attorney General,REP,Ken Paxton,214,145
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,22 - BS3,4117,Commissioner of the General Land Office,REP,Tim Westley,88,57
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,22 - BS3,4117,Commissioner of the General Land Office,REP,Dawn Buckingham,210,138
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,22 - BS3,4117,Railroad Commissioner,REP,Wayne Christian,210,125
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,22 - BS3,4117,Railroad Commissioner,REP,Sarah Stogner,99,70
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,22 - BS3,4117,"District Judge, 149th Judicial District",REP,Jessica Pulcher,163,85
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,22 - BS3,4117,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,163,119
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,22 - BS3,4117,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,220,137
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,22 - BS3,4117,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,109,69
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,22 - BS3,4117,District Clerk,REP,Dana Read,122,74
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,22 - BS3,4117,District Clerk,REP,Cassandra Tigner,196,124
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,23 - BS3,4531,Attorney General,REP,George P. Bush,74,36
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,23 - BS3,4531,Attorney General,REP,Ken Paxton,146,105
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,23 - BS3,4531,Commissioner of the General Land Office,REP,Tim Westley,60,44
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,23 - BS3,4531,Commissioner of the General Land Office,REP,Dawn Buckingham,150,87
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,23 - BS3,4531,Railroad Commissioner,REP,Wayne Christian,143,95
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,23 - BS3,4531,Railroad Commissioner,REP,Sarah Stogner,73,37
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,23 - BS3,4531,"District Judge, 149th Judicial District",REP,Jessica Pulcher,120,74
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,23 - BS3,4531,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,100,60
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,23 - BS3,4531,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,137,76
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,23 - BS3,4531,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,83,64
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,23 - BS3,4531,District Clerk,REP,Dana Read,83,75
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,23 - BS3,4531,District Clerk,REP,Cassandra Tigner,134,59
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,24 - BS3,1567,Attorney General,REP,George P. Bush,19,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,24 - BS3,1567,Attorney General,REP,Ken Paxton,60,46
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,24 - BS3,1567,Commissioner of the General Land Office,REP,Tim Westley,24,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,24 - BS3,1567,Commissioner of the General Land Office,REP,Dawn Buckingham,53,48
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,24 - BS3,1567,Railroad Commissioner,REP,Wayne Christian,47,34
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,24 - BS3,1567,Railroad Commissioner,REP,Sarah Stogner,29,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,24 - BS3,1567,"District Judge, 149th Judicial District",REP,Jessica Pulcher,41,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,24 - BS3,1567,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,37,41
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,24 - BS3,1567,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,40,46
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,24 - BS3,1567,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,40,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,24 - BS3,1567,District Clerk,REP,Dana Read,33,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,24 - BS3,1567,District Clerk,REP,Cassandra Tigner,45,45
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,25 - BS3,1755,Attorney General,REP,George P. Bush,22,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,25 - BS3,1755,Attorney General,REP,Ken Paxton,87,41
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,25 - BS3,1755,Commissioner of the General Land Office,REP,Tim Westley,31,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,25 - BS3,1755,Commissioner of the General Land Office,REP,Dawn Buckingham,73,38
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,25 - BS3,1755,Railroad Commissioner,REP,Wayne Christian,80,36
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,25 - BS3,1755,Railroad Commissioner,REP,Sarah Stogner,26,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,25 - BS3,1755,"District Judge, 149th Judicial District",REP,Jessica Pulcher,74,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,25 - BS3,1755,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,35,21
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,25 - BS3,1755,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,39,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,25 - BS3,1755,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,72,31
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,25 - BS3,1755,District Clerk,REP,Dana Read,59,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,25 - BS3,1755,District Clerk,REP,Cassandra Tigner,50,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,26 - BS4,4353,Attorney General,REP,George P. Bush,42,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,26 - BS4,4353,Attorney General,REP,Ken Paxton,99,57
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,26 - BS4,4353,Commissioner of the General Land Office,REP,Tim Westley,34,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,26 - BS4,4353,Commissioner of the General Land Office,REP,Dawn Buckingham,98,50
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,26 - BS4,4353,Railroad Commissioner,REP,Wayne Christian,106,48
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,26 - BS4,4353,Railroad Commissioner,REP,Sarah Stogner,29,20
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,26 - BS4,4353,"District Judge, 149th Judicial District",REP,Jessica Pulcher,83,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,26 - BS4,4353,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,51,41
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,26 - BS4,4353,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,28,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,26 - BS4,4353,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,106,41
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,26 - BS4,4353,District Clerk,REP,Dana Read,66,33
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,26 - BS4,4353,District Clerk,REP,Cassandra Tigner,60,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,27 - BS4,2342,Attorney General,REP,George P. Bush,59,20
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,27 - BS4,2342,Attorney General,REP,Ken Paxton,112,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,27 - BS4,2342,Commissioner of the General Land Office,REP,Tim Westley,38,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,27 - BS4,2342,Commissioner of the General Land Office,REP,Dawn Buckingham,126,47
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,27 - BS4,2342,Railroad Commissioner,REP,Wayne Christian,116,41
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,27 - BS4,2342,Railroad Commissioner,REP,Sarah Stogner,51,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,27 - BS4,2342,"District Judge, 149th Judicial District",REP,Jessica Pulcher,102,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,27 - BS4,2342,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,68,34
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,27 - BS4,2342,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,34,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,27 - BS4,2342,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,135,46
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,27 - BS4,2342,District Clerk,REP,Dana Read,106,32
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,27 - BS4,2342,District Clerk,REP,Cassandra Tigner,44,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,28 - BS4,4148,Attorney General,REP,George P. Bush,31,23
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,28 - BS4,4148,Attorney General,REP,Ken Paxton,93,74
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,28 - BS4,4148,Commissioner of the General Land Office,REP,Tim Westley,29,20
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,28 - BS4,4148,Commissioner of the General Land Office,REP,Dawn Buckingham,90,65
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,28 - BS4,4148,Railroad Commissioner,REP,Wayne Christian,89,56
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,28 - BS4,4148,Railroad Commissioner,REP,Sarah Stogner,30,31
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,28 - BS4,4148,"District Judge, 149th Judicial District",REP,Jessica Pulcher,61,38
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,28 - BS4,4148,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,62,48
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,28 - BS4,4148,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,44,35
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,28 - BS4,4148,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,78,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,28 - BS4,4148,District Clerk,REP,Dana Read,46,39
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,28 - BS4,4148,District Clerk,REP,Cassandra Tigner,70,43
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,29 - BS2,3801,Attorney General,REP,George P. Bush,23,16
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,29 - BS2,3801,Attorney General,REP,Ken Paxton,49,47
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,29 - BS2,3801,Commissioner of the General Land Office,REP,Tim Westley,28,21
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,29 - BS2,3801,Commissioner of the General Land Office,REP,Dawn Buckingham,43,37
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,29 - BS2,3801,Railroad Commissioner,REP,Wayne Christian,56,42
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,29 - BS2,3801,Railroad Commissioner,REP,Sarah Stogner,15,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,29 - BS2,3801,"District Judge, 149th Judicial District",REP,Jessica Pulcher,27,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,29 - BS2,3801,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,44,38
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,29 - BS2,3801,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,19,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,29 - BS2,3801,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,51,36
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,29 - BS2,3801,District Clerk,REP,Dana Read,46,32
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,29 - BS2,3801,District Clerk,REP,Cassandra Tigner,22,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,30 - BS3,2901,Attorney General,REP,George P. Bush,106,50
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,30 - BS3,2901,Attorney General,REP,Ken Paxton,216,101
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,30 - BS3,2901,Commissioner of the General Land Office,REP,Tim Westley,78,36
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,30 - BS3,2901,Commissioner of the General Land Office,REP,Dawn Buckingham,207,103
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,30 - BS3,2901,Railroad Commissioner,REP,Wayne Christian,184,75
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,30 - BS3,2901,Railroad Commissioner,REP,Sarah Stogner,110,64
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,30 - BS3,2901,"District Judge, 149th Judicial District",REP,Jessica Pulcher,145,58
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,30 - BS3,2901,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,177,88
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,30 - BS3,2901,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,211,110
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,30 - BS3,2901,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,109,43
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,30 - BS3,2901,District Clerk,REP,Dana Read,92,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,30 - BS3,2901,District Clerk,REP,Cassandra Tigner,221,104
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,31 - BS3,1203,Attorney General,REP,George P. Bush,17,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,31 - BS3,1203,Attorney General,REP,Ken Paxton,61,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,31 - BS3,1203,Commissioner of the General Land Office,REP,Tim Westley,22,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,31 - BS3,1203,Commissioner of the General Land Office,REP,Dawn Buckingham,51,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,31 - BS3,1203,Railroad Commissioner,REP,Wayne Christian,55,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,31 - BS3,1203,Railroad Commissioner,REP,Sarah Stogner,20,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,31 - BS3,1203,"District Judge, 149th Judicial District",REP,Jessica Pulcher,31,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,31 - BS3,1203,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,47,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,31 - BS3,1203,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,46,28
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,31 - BS3,1203,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,31,13
